There will be 120 million viewers tuning in to this evening reception .  ||| 将 会 有 一亿二千万 的 观众 收看 到 这 台 晚会 。
--In the Middle East region , in particular , currently , , some US officials , for instance , many Democrat officials , they admitted that the US policies on Iraq and the Middle East , eh , region have many mistakes . ||| 特别是 在 中东 地区 ， 现在 许多 也 很 多 美国 的 一些 官员 ， 也 很 多 一些 比如说 民主党 的 有 很多 官员 ， 他们 承认 ， 美国 的 政策 在 伊拉克 ， 在 中东 地区 ， 嗯 地区 有 很多 的 错误 。
Er , this point must be acknowledged .  ||| 呃 这 一 点 必须 要 承认 。
However , up till now , er , the Bush administration , they did not want to assume responsibility for what they have done there . ||| 但是 到 现在 ， 呃 ， 布什 政府 它 还 没有 （ （ 常数 ） ） ， 呃 呃 ， 了解 到 或者 认识 到 ， 他们 在 那 边 做 了 ， 不 想 承担 这个 责任 ，
So , it wanted to blame its mistakes in this region on al-Jazeera TV station .  ||| 所以 它 把 这个 他 的 错误 ， 在 这个 地区 ， 怪 在 ， 半岛 电视台 上 。
Second , it is because some things are in conflict with its interests .  ||| 第二 呢 ， 因为 有 很多 一些 事情 ， 跟 它 的 利益 是 冲突 ，
However , when I report , I do n 't report for the sake of making somebody happy or not making somebody unhappy .  ||| 但是 我 在 *pro* 报道 的 时候 ， 我 不 报道 为了 让 谁 高兴 ， 或者 不 让 谁 也 不 高兴 而 ， 这个 ， 不 是 我 的 原则 ， 也 不 是 我 的
This is not my principle , nor is my job .  ||| 但是 我 在 *pro* 报道 的 时候 ， 我 不 报道 为了 让 谁 高兴 ， 或者 不 让 谁 也 不 高兴 而 ， 这个 ， 不 是 我 的 原则 ， 也 不 是 我 的
Some of the footage we broadcast did not conform to its interests .  ||| 我们 放 的 一些 呃 ， 呃 镜头 对 它 的 利益 不 符合 ， 所以 它 反过来 呃 来 开始 限 这个 措施 ，
So it started to put this restrictive measure in retaliation .  ||| 我们 放 的 一些 呃 ， 呃 镜头 对 它 的 利益 不 符合 ， 所以 它 反过来 呃 来 开始 限 这个 措施 ，
So , the issue is not that al-Jazeera TV station is making anti-American reports .  ||| 所以 问题 是 ， 不 是 半岛 电视台 呃 做 *T*-1 反 美 的 报道 ，
In addition , the US government is carrying out some measures and work against these people in the Middle East region and against the world peace . ||| 而且 呃 ， 美国 政府 对 中东 地区 ， 对 呃 世界 和平 ， 做 呃 ， *T*-1 反 这些 人 的 一些 措施 和 工作 ，
As you know , we were , eh , reporting the war in Fallujah .  ||| 因为 你 ， 你 知道 我们 在 嗯 ， 在 呃 做 费 ， 费卢杰 战争 的 这个 报道 ，
Our reporter also , eh , almost had an accident there as several shots were purposely , er , fired at him .  ||| 我们 的 记者 也 已经 ， 嗯 ， 差一点儿 在 那边儿 ， 故意 地 ， 呃 对 他 打 了 好几 颗 子弹 ， 差一点儿 就 就 在 那边儿 呃 就 呃 呃 出事 ，
Then , in the end , er , Secretary Rumsfeld also directly blamed al-Jazeera TV station .  ||| 完 了 呃 拉姆斯菲尔德 部长 也 直接 地 说 半岛 电视台 ，
Er , , er , most of what the reporter said , er , was groundless .  ||| 呃 谁 谁 ， 呃 记者 他 说 的 呃 ， 很多 是 呃 *T*-2 没有 根据 的 ，
In the end , later , did we say anything later ?  ||| 完 了 ， 后 ， 后来 我们 说 了 吗 ， 我们 不 说话 了 ，
We stopped talking .  ||| 完 了 ， 后 ， 后来 我们 说 了 吗 ， 我们 不 说话 了 ，
We then showed viewers facts and let the images speak by themselves .  ||| 我们 就 给 ， 给 观众 看 事实 ， 让 镜头 自己 说话 。
We did not do anything at that time .  ||| 我们 没有 做 ， 那 时候 我们 的 记者 ， 就 逼 得 呃 ， 嘴 不 说 任何 一 个 评论 ， 或 不 做 一 个 呃 任何 一 个 报道 ， 我们 就 把 费卢杰 的 ， 镜头 给 人家 看 。
Our reporters were forced not to make any commentaries or any reports .  ||| 我们 没有 做 ， 那 时候 我们 的 记者 ， 就 逼 得 呃 ， 嘴 不 说 任何 一 个 评论 ， 或 不 做 一 个 呃 任何 一 个 报道 ， 我们 就 把 费卢杰 的 ， 镜头 给 人家 看 。
We simply showed people the footage about Fallujah .  ||| 我们 没有 做 ， 那 时候 我们 的 记者 ， 就 逼 得 呃 ， 嘴 不 说 任何 一 个 评论 ， 或 不 做 一 个 呃 任何 一 个 报道 ， 我们 就 把 费卢杰 的 ， 镜头 给 人家 看 。
Well , the facts may not conform to the interests of Mr . Bush .  ||| 那么 这个 事实 可能 对 布什 先生 不 符合 他 的 利益 。
Uh-huh , uh-huh .  ||| 嗯 ， 嗯 。
In fact he mentioned a very important point of view here .  ||| 其实 他 这里 提到 一 个 很 重要 的 一 个 观点
Ah ,  ||| 呢 ，
Uh-huh .  ||| 嗯 。
That is to say , this al-Jazeera TV station , due to its unique perspective , is different from what is expected of it .  ||| 就 是 讲 这个 半岛 电视台 因为 由于 它 的 自己 的 视角 的 独特 ， 所以 和 是 因为 所以 希望 是 不 一样 的 ，
At al-Jazeera TV station , there is , one famous saying , that is , if the whole world listens to CNN , or the whole world watches CNN , then whom does CNN watch or listen to ? ||| 在 半岛 电视台 啊 ， 他 有 一 ， 一 句 很 有名 的 话 就 是 说 ， 如果 世界 都 听 ＜ Ｅｎｇｌｉｓｈ ＞ ＣＮＮ ＜ ／ Ｅｎｇｌｉｓｈ ＞ 的 ， 或者 世界 都 看 ＜ Ｅｎｇｌｉｓｈ ＞ ＣＮＮ ＜ ／
That is also an issue of the right of speech .  ||| 那 也 就 是 一 个 话语权 的 问题 ，
Well , in fact , the US has long been suppressing al-Jazeera TV station .  ||| 那 实际上 ， 美国 对 这个 半岛 电视台 呢 ， 它 的 打压 在早 就 有 了 ，
For instance , the al Jazeera TV station 's office in Afghanistan was bombed in 2001 .  ||| 你 比如 在 二零零一年 ， 曾经 这个 ， 半岛 电视台 *T*-1 驻 阿富汗 的 这个 办事处 被 炸 了 。
Yeah .  ||| 嗯 。
Uh-huh .  ||| 嗯 。
Well , in 2003 , the al-Jazeera TV station 's office in Baghdad was also bombed .  ||| 那么 ， 二零零三年 ， 驻 这个 半岛 电视台 *T*-1 驻 巴格达 嗯 。 也 被 炸 。
On April 8 , its reporting station in Baghdad was bombed , and one reporter was killed .  ||| 四月 八号 巴格达 记者站 被 炸毁 ， 一 个 记者 被 炸死 ，
Yeah .  ||| 嗯 。
Right .  ||| 对 。
In addition , currently one of its reporters is still detained by the US at the Guantanamo military base .  ||| 而且 现在 还 有 一 名 他 的 记者 被 关 ， 被 美国 关 在 这个 关塔那摩 ， 一 个 军事 基地 里面 。
Right .  ||| 对 。
Eh , it was said that a Sudanese correspondent from al-Jazeera TV station , er , was arrested in Afghanistan and has been detained ever since at this , er , US military base at Guantanamo . ||| 嗯 据 一 名 那个 苏丹籍 的 那个 ， 半岛 电视台 记者 ， 呃 在 阿富汗 被 抓 ， 那 一直 现在 一直 关押 在 这个 呃 美军 关塔那摩 的 军事 基地 里面 。
Right .  ||| 对 。
Yeah .  ||| 嗯 。
We could say that the US has been suppressing al-Jazeera TV station for quite a long time .  ||| 可以 说 ， 美国 呢 ， 对 半岛 电视台 的 打压 呢 ， 已经 很 长 时间 了 。
Yeah .  ||| 对 。
Well , through what Ezzat said himself , he also thought he was innocent .  ||| 那么 通过 刚才 伊扎特 自己 的 说法 来看 呢 ， 他 也 觉得 自己 是 无辜 的 ，
Uh-huh .  ||| 嗯 。
He basically also blamed it on the US .  ||| 他 等于 也 是 对 美国 进行 了 指责 ，
Well , will al-Jazeera TV station really sue US President Bush ?  ||| 那么 ， 半岛 电视台 会 不 会 真的 起诉 美国 总统 布什 ？
Will US President Bush have any occasion or opportunity to have this matter clarified ?  ||| 美国 总统 布什 是 不 是 ， 会 *pro* 有 什么样 的 场合 或 机会 的 时候 ， 会 把 这个 事情 澄清 一下 ？
Would you please analyze how this incident will develop next .  ||| 你们 来 分析 一下 这 件 事件 往下面 会 怎么 发展 。
I think that right now , it has actually entered into a certain judicial procedure in some sense .  ||| 我 觉得 现在 一 个 可能 最 主要 还是 要 ， 因为 现在 实际上 ， 已经 进入 某 ， 某 种 意义 上 进入 了 一定 的 司法 程序 ，
Uh-huh .  ||| 嗯 。
That is to say , the British judicial authority has already brought charges against these two officials , er , suspected of disclosing secret documents . ||| 就说 英国 的 司法 部门 已经 对 这 两 名 ， 泄 ， 呃 *T*-1 涉嫌 这个 泄露 这个 绝密 文件 的 这个 官员 进行 起诉 ，
Uh-huh .  ||| 嗯 。
Well , now we have seen that the director of al-Jazeera TV station has also flown to London to demand an explanation from Blair . ||| 那么 ， 现在 呢 我们 看到 ， 这个 半岛 电视台 的 台长 也 飞到 了 伦敦 ， 向 布莱尔 讨 个 说法 ，
Uh-huh .  ||| 嗯 。
To bring up a lawsuit .  ||| 打官司 去 了 。
Right ?  ||| 是 吧 ？ 就是 可能 现在 更 多 的 我 想 还 停 ， 还 停留 在 ， 相当 一 段 时间 ， 停留 在 这个 舆论 上 。
That is , I think that right now it is more likely to stay for a while as a topic of public commentaries .  ||| 是 吧 ？ 就是 可能 现在 更 多 的 我 想 还 停 ， 还 停留 在 ， 相当 一 段 时间 ， 停留 在 这个 舆论 上 。
Uh-huh .  ||| 嗯 。
Uh-huh .  ||| 嗯 。
It will stay as a topic of public commentaries , because if the US indeed had such a plan , then , the freedom of speech it advocates will be again greatly discounted . ||| 停留 在 舆论 上 ， 因为 这个 涉及 到 ， 如果是 美国 真的 有 这样 一 个 计划 的话 ， 那么 它 的 所谓 自 ， 它 自己 所 倡导 的 这 种 舆论 自由 那么 又 是 大打折扣 。
Uh-huh .  ||| 嗯 。
We know that the US , like the West , they made a lot of efforts in controlling the right of speech in the international mainstream media . ||| 我们 知道 ， 美国 这个 像 西方 他们 在 控制 这个 国际 主流 媒体 的 这个 话语权 方面 ， 做 了 很多 努力 。
This reminds me of the year 1999 .  ||| 这 让 我 想起 了 一九九九年 ， 这个 科索沃 战争 期间 ， 美国 当时 就 把 米洛舍维奇 ， 前 南 的 那个 电台 给 炸掉 。
During the Kosovo war , the US blew up the radio station of , the former Yugoslavia .  ||| 这 让 我 想起 了 一九九九年 ， 这个 科索沃 战争 期间 ， 美国 当时 就 把 米洛舍维奇 ， 前 南 的 那个 电台 给 炸掉 。
Uh-huh .  ||| 嗯 。
It indeed blew up this radio station of Yugoslavia .  ||| 它 就是 先 炸 的 这个 南斯拉夫 的 ， 对 ， 电台 。
Right .  ||| 对 。
Then , later , the Westerners themselves , including the US , admitted that the reason why it won the Kosovo war was to a large extent that they won the other party in public opinion . ||| 那么 后来 *T*-1 包括 这个 美 ， 西方 的 自己人 都 承认 ， 它 之所以 赢得 这个 科索沃 战争 ， 相当 意义 上 就 是 首先 在 舆论 上 战胜 了 对方 。
Uh-huh .  ||| 嗯 。
It seems that this incident will again lead to a public opinion war .  ||| 看来 这个 事件 接下来 还 是 一 个 舆论战 。
Uh-huh .  ||| 嗯 ， 这个 事件 出来 之后 啊 ， 半岛 电视台 ， 电视台 在 上 个 礼拜 ， 曾经 发表 过 声明 ，
After this incident was exposed , ah , al-Jazeera , TV station issued a statement last week .  ||| 嗯 ， 这个 事件 出来 之后 啊 ， 半岛 电视台 ， 电视台 在 上 个 礼拜 ， 曾经 发表 过 声明 ，
Uh-huh .  ||| 嗯 。
Uh-huh .  ||| 嗯 。
The main idea of the statement was , eh , that al-Jazeera TV station has always followed the principle of impartiality , neutrality , and balance in news coverage . ||| 声明 的 主要 意思 就 说 ， 嗯 ， 半岛 电视台 在 采访 报道 中 ， 一直 奉行 的 是 ， 新闻 公正 ， 中立 和 平衡 的 原则 ，
Uh-huh .  ||| 嗯 。
Uh-huh .  ||| 嗯 。
For that purpose , it is now seriously investigating the news about the US plan to bomb the al-Jazeera headquarters in reported by , ah , the British newspaper , and it hopes that the British government can explain this . ||| 为此 ， 正在 对 美国 报 ， 啊 英国 报纸 所 报道 的 有关 美国 计划 轰炸 驻 （ （ ） ） 嗯 半岛 电台 的 ， 呃 总部 的 ， 消息 进行 认真 的 调查 呃 希望 英国
Uh-huh .  ||| 嗯 。
Uh-huh .  ||| 嗯 。
Uh-huh .  ||| 嗯 。
Right , it seems that this incident , as it develops , will have a lot of things worthy of our attention .  ||| 对 ， 看来 这个 事件 呢 ， 接下来 还 有 很多 看点 值得 我们 关注 ，
However , as we are running out of time today , let 's end our discussion here .  ||| 但是 今天 由于 时间 关系 ， 我们 先 谈到 这儿 ，
Thank you two very much for participating in our program .  ||| 非常 感谢 两 位 参与 我们 的 节目 。
Thanks !  ||| 谢谢 ！
Uh-huh .  ||| 嗯 。
All right , dear viewers , that 's all for today 's edition of Focus Today .  ||| 好 ， 观众 朋友 ， 今天 的 今日 关注 呢 就 到 到 这里 结束 了 。
Thank you for watching .  ||| 感谢 您 的 收看 。
Good-bye .  ||| 再见 ！
Good evening , dear viewers .  ||| 观众 晚上 好 ， 明天 呢 中国 天气 将 发生 两 个 显著 的 变化 ，
Tomorrow there will be two significant weather changes in China .  ||| 观众 晚上 好 ， 明天 呢 中国 天气 将 发生 两 个 显著 的 变化 ，
The scope of precipitation in the South will significantly increase .  ||| 在 南方 雨水 的 范围 将 会 明显 地 增加 ，
So it will further spread to Hubei and Hunan .  ||| 从而 进一步 地 向 湖北 和 湖南 的 这 一 带 蔓延 ，
In spite of being overcast and frigid , rainfall will also bring cleaner air to the area south of the Yangtze River plagued with smog . ||| 虽然 要 付出 阴冷 的 代价 ， 但是 对于 *T*-1 饱受 雾霾 困扰 的 江南 来说 ， 雨水 送来 的 还 有 更加 洁净 的 空气 。
In the meantime , another significant change will occur in the most part of Eastern China .  ||| 与此同时 呢 ， 另外 一 个 显著 的 变化 将 会 出现 在 我 国 东部 的 大部分 的 地区 ，
Affected by cold air , it will be generally windy here with temperature drops .  ||| 受 冷 空气 的 影响 ， 这里 将 普遍 遭遇 大风 和 降温 天气 。
From tonight through tomorrow , temperatures will significantly drop 4 to 8 degrees in places from northeast China , North China to the Huang-Huai and the Jiang-Huai regions . ||| 今天 晚上 到 明天 ， 东北 ， 华北 一直 到 黄淮 ， 江淮 这 一 带 ， 将 会 经历 四 到 八 度 的 明显 降温 ，
At the same time , the effect of this cold wave will be coming to an end .  ||| 而 此时 呢 ， 这 股 冷 空气 影响 将 趋于 结束 了 ，
However , the day after tomorrow , that is , this Friday , a stronger cold current will enter Xinjiang in our country .  ||| 不过 后天 也 就 是 本 周五 的 时候 ， 一 股 更加 强大 的 冷 空气 将 会 进入 我 国 的 新疆 ，
In addition , in the following days , it will bring a new round of temperature drops in the most part of the country .  ||| 并且 在 *T*-1 接下来 的 几 天 里 呢 ， 将 给 全 国 大部分 地区 带来 新 一 轮 的 降温 。
All right , next let 's take a look at the city weather forecasts .  ||| 好 下面 请 看 城市 天气 预报 。
Beijing , cloudy changing to sunny , to 6 degrees .  ||| 北京 多云 转 晴 ， 零 度 到 六 度 ，
Harbin , sunny , 14 degrees below zero to 6 degrees below zero .  ||| 哈尔滨 晴 ， 零下 十四 到 零下 六 度 ，
Changchun , light snow changing to cloudy , 11 degrees below zero to 5 degrees below zero .  ||| 长春 小雪 转 多云 ， 零下 十一 度 到 零下 五 度 ，
Xi 'an , mostly cloudy changing to overcast , to 9 degrees .  ||| 西安 多云 转 阴 ， 零 度 到 九 度 ，
Shijiazhuang , sunny , 1 to 10 degrees .  ||| 石家庄 晴 ， 一 到 十 度 ，
Nanjing , mostly cloudy changing to overcast , 6 to 13 degrees .  ||| 南京 多云 转 阴 ， 六 到 十三 度 ，
Taipei , cloudy , 18 to 24 degrees .  ||| 台北 多云 ， 十八 到 二十四 度 ，
Guangzhou , sunny , 17 to 26 degrees .  ||| 广州 晴 ， 十七 到 二十六 度 ，
Dalian , overcast changing to mostly cloudy , to 4 degrees .  ||| 大连 阴 转 多云 ， 零 到 四 度 ，
Changzhou , sunny changing to cloudy , 5 to 13 degrees .  ||| 常州 晴 转 多云 ， 五 到 十三 度 ，
Luoyang , sunny changing to cloudy , 3 to 11 degrees .  ||| 洛阳 晴 转 多云 ， 三 到 十一 度 ，
Bangkok , cloudy , 25 to 32 degrees .  ||| 曼谷 多云 ， 二十五 到 三十二 度 ，
New Delhi , sunny , 10 to 24 degree .  ||| 新德里 晴 ， 十 到 二十四 度 ，
Seoul , sunny , 2 to 10 degrees .  ||| 首尔 晴 ， 二 到 十 度 ，
Tokyo , sunny , 7 to 14 degrees .  ||| 东京 晴 ， 七 到 十四 度 ，
London , overcast , 5 to 9 degrees .  ||| 伦敦 阴 ， 五 到 九 度 ，
Moscow , overcast changing to moderate snow , 2 degrees below zero to 1 degree .  ||| 莫斯科 阴 转 中雪 ， 零下 二 度 到 一 度 ，
Paris , cloudy , 1 degree below zero to 4 degrees .  ||| 巴黎 多云 ， 零下 一 度 到 四 度 ，
Vienna , cloudy , 1 degree below zero to 2 degrees .  ||| 维也纳 多云 ， 零下 一 度 到 二 度 ，
New York , cloudy , 5 to 13 degrees .  ||| 纽约 多云 ， 五 到 十三 度 ，
Seattle , sleet changing to medium snow , to 3 degrees .  ||| 西雅图 雨 夹 雪 转 中雪 ， 零 到 三 度 ，
Washington , overcast , 8 to  ||| 华盛顿 阴 ， 八 到
