A much better looking News Night I might add as Paula Zahn sits in for Anderson and Aaron .  ||| 我 可能 会 补充 说 一下 ， 宝拉·赞恩 代班 安德森 和 亚伦 ， ＂ 新闻 之 夜 ＂ 更 漂亮 了 ．
Rapper Fifty Cents or Fitty Cent as some of you say sells millions of records .  ||| 饶舌 歌手 ＂ 五 角 ＂ 或 像 你们 中 一部分 人 说 的 ＂ 五十 分 ＂ ， 卖 了 ， 呃 ， 数百万 张 唱片 ．
but one neighborhood does n 't like the sales pitch .  ||| 但是 有 一 个 社区 不 喜欢 那 广告语 ．
They call him Fitty Cent .  ||| 他们 管 他 叫 ＂ 五 角 ＂ ．
but he is worth millions .  ||| 但 他 值 几百万 ．
His music like the gold single PIMP may come straight from violent inner city streets .  ||| 他 的 音乐 ， 比如 黄金 单曲 ＰＩＭＰ ， 可能 直接 来自 暴力 的 内城 街道 ．
but suburban kids from coast to coast love the heavy base beat .  ||| 但是 市郊 的 孩子们 ， 从 海岸 到 海岸 ， 喜欢 重低音 拍子 ．
The music sells .  ||| 这 音乐 好 卖 ．
but not everyone is buying the message .  ||| 但 不 是 每 个 人 都 接受 其中 的 内容 ．
Savela Vargas reports .  ||| ％ ｐｗ 斯比拉·瓦加斯 报道 ．
Fitty Cent 's film Get Rich or Die Trying has n 't even hit theaters yet .  ||| ＂ 五 角 ＂ 的 电影 ＂ 要 钱 不 要 命 ＂ 还 没有 上映 ，
but its marketing has already enraged people in South Central Los Angeles .  ||| 但是 它 的 市场 营销 已经 激怒 了 洛杉矶 中南部 居民 ．
Since two thousand there have been eight hundred homicides in this community .  ||| 自 ２０００年 以来 ， 这个 社区 有 八百 个 杀人案 ．
Now who wants to uphold that standard?  ||| 这样一来 ， 谁 想 坚持 那个 标准 ？
Who wants to keep perpetrating that madness?  ||| 谁 想 继续 那 种 疯狂 ？
The movie 's billboard shows the rapper in a crucifixion-like pose brandishing a microphone in one hand and a gun in the other . ||| 那个 电影 的 广告牌 显示 饶舌 歌手 如同 十字架 受刑 样子 的 姿势 ， 一 手 挥舞 着 麦克风 而 另 一 手 拿 着 把 枪 ．
Paramount you are doing damage to our community .  ||| 派拉蒙 ， 你 在 伤害 我们 的 社区 ．
you are doing an injustice to our community .  ||| 你 在 做 一 件 *T*-1 对 我们 社区 不 公正 的 事情 ．
and you committing violence in our community .  ||| 而且 你 在 我们 的 社区 中 施加 暴力 ．
and that includes Fifty Cent too .  ||| 而 那 也 包括 ＂ 五 角 ＂ ．
It must go .  ||| 它 必须 撤 了 ．
And go it did .  ||| 而且 它 确实 撤 了 ．
A day after about twenty five people rallied in Hyde Park Paramount pulled one sign down and since has pulled about half a dozen others near LA area schools . ||| 在 大约 二十五 人 在 海德 公园 集会 示威 后 的 一 天 ， 派拉蒙 拆下 一 个 标牌 ， 此后 拉走 了 在 洛杉矶 地区 学校 附近 的 大约 六 个 其他 的 标牌 ．
I think what happens oftentimes people are so overwhelmed in communities particularly African American communities by say an image in this case Hollywood . ||| 我 认为 事情 发生 经常 会 是 这样 ， 社区 里 的 人 ， 尤其是 非洲裔 美国人 社区 ， 被 ， 比如说 ， 一 个 形象 ， 在 这 件 事 里 ， 好莱坞 ， 弄 得 情绪 极其 激动 ．
It just seems so big .  ||| 它 看上去 正好 那么 大 ．
it just seems so overwhelming .  ||| 它 正好 看上去 那么 势不可挡 ．
it 's almost like can we really fight City Hall?  ||| 它 几乎 就 像 ， 我们 真的 可以 对抗 市政 大厅 吗 ？
Whatever we  're going to do no matter how much outrage and anger that we express it 's not going to change anything .  ||| 不管 我们 将 要 做 什么 ， 不管 我们 将 表达 多少 愤怒 和 怒火 ， 都 将 不 会 改变 任何 事情 ．
But in this case that was shown that that 's not the case .  ||| 但是 在 这 件 事情 上 ， 那 表明 那 ， 那 不 是 这 种 情况 ．
A Paramount spokesman says the company is reviewing billboards in other locations .  ||| 派拉蒙 的 发言人 称 公司 正在 审查 其他 地方 的 广告牌 ．
Now similar complaints are coming from Brooklyn New York .  ||| 现在 ， 类似 的 抱怨 正 从 纽约州 的 布鲁克林 传来 ．
Back in LA the image hits too close to home .  ||| 而 在 洛杉矶 这边 ， 这个 形像 是 正中要害 ．
Not too long ago we was over here .  ||| 不久 以前 我们 在 这里 ．
and a guy just pulled out a gun and was shooting right in front of my daughter .  ||| 然后 ， 然后 一 个 家伙 就 拿出 一 支 枪 ， 当 我 女儿 面 开枪 ．
We did n 't come back for a week cause I was scared and she was .  ||| 我们 有 一 星期 没 回来 ， 因为 我 害怕 ， 她 也 怕 ．
So I mean that right there it enraged me .  ||| 所以 我 意思 是 ， 那个 就 在 那里 就 使 我 火 了 ．
Not a good message .  ||| 那个 含义 不 好 ．
No it 's already enough gang violence out here .  ||| 不 好 ， ％ ｐｗ 这里 外面 帮派 暴力 已经 足够 多 的 了 ．
We do n 't need that .  ||| 我们 不 需要 那个 ．
Cynthia Levas director of Golden Day preschool thinks the billboard touched a nerve because many children here are Fitty Cent fans . ||| 黄金 岁月 幼稚园 主任 辛西娅·奥利瓦斯 认为 这个 广告牌 触及 了 敏感 神经 ， 因为 这里 的 许多 孩子 是 ＂ 五 角 ＂ 的 歌迷 ．
When it comes to ABC they be like A B .  ||| 说 ＡＢＣ 时 ， 他们 就 说 ＡＢ ，
and you have to wait for the other letters .  ||| 那么 （ （ 他们 ） ） 别 的 字母 你 得 等 ．
but Fitty Cent song they can sing that word for word .  ||| 但是 ＂ 五 角 ＂ 的 歌 ， 他们 可以 一 个 字 一 个 字 地 唱 ．
Rapper Fitty Cent whose real name is Curtis Jackson says it was ludicrous to single out his poster .  ||| *T*-1 真 名 是 柯蒂斯·杰克逊 的 饶舌 歌手 ＂ 五 角 ＂ 说 单单 挑 他 的 海报 是 可笑 的 ．
You got to look at how often we put out action films and other films that utilize weapons as a marketing tool .  ||| 你 得 看看 我们 拍 动作片 和 其他 电影 用 武器 来 作为 销售 手段 是 *T*-1 常 有 的 事 ．
We  'll find guns or weapons on the cover of films probably more often than we  'll find people 's faces .  ||| 我们 在 影片 封面 上 发现 枪支 或 武器 ， 可能 比 我们 发现 人脸 的 次数 还 多 ．
He thinks the controversy will lead the film to greater box office success .  ||| 他 认为 这个 争议 将 导致 影片 更 大 的 票房 成功 ．
but to the members of this community the victory is knowing that somebody listened .  ||| 但是 对 这个 社区 的 成员 来说 ， 胜利 是 指 知道 有 人 听到 了 ．
Man they heard us .  ||| 伙计 ， 他们 听到 我们 了 ．
They heard our voice .  ||| 他们 听到 了 我们 的 声音 ．
and I 'm glad .  ||| 而且 我 高兴 ．
I mean I mean usually in this area nobody really cares .  ||| 我 意思 是 他们 ， 我 意思 是 通常 ， 在 这个 地区 没有 人 真正 在乎 ．
so for them to care about how we feel and how you know we raising our kids that meant a lot to all of us .  ||| 所以 ， 让 他们 在乎 我们 感觉 如何 以及 ， 你 知道 的 ， 我们 如何 教养 孩子 ， 那 对 我们 所有 人 都 意义深远 ．
so I 'm happy .  ||| 所以 ， 我 很 高兴 ．
Savela Vargas CNN Los Angeles .  ||| 斯比拉·瓦加斯 ， 美国 有线 电视 新闻网 ， 洛杉矶 ．
And still ahead on News Night .  ||| 接下来 新闻 之 夜 要 报道 的 是 ，
I carry this little packet my kid gave me .  ||| 我 带 了 这个 我 孩子 给 我 的 小 包 ．
See what my daughter-  ||| 看 我 女儿 －－
Daddy I love you .  ||| 爸爸 ， 我 爱 你 ．
I miss you .  ||| 我 想念 你 ．
be safe .  ||| 祝 *PRO* 平安 ．
come home ASAP .  ||| 尽快 回家 ．
Danger on the ground in Iraq and under it .  ||| 在 伊拉克 地面 上 和 地面 下 的 危险 ．
IED Improvised Explosive Devices take a terrible toll .  ||| 自制 爆炸 装置 造成 了 惨重 的 伤亡 ．
And prison barely dented her popularity .  ||| 而 监狱 几乎 一点 都 没有 削弱 她 受 公众 欢迎 的 程度 ．
but can Martha Stewart survive her primetime ratings?  ||| 但是 玛莎·斯图尔特 的 黄金 时段 评分 能 撑 下来 吗 ？
Everyday in Iraq US soldiers work very hard to reassure local civilians train the Iraqi army and stay alive .  ||| 每天 在 伊拉克 的 美国 士兵 都 非常 努力 ， 要 确保 当地 平民 的 安全 ， 训练 伊拉克 军队 ， 还 要 保命 ．
but with the increasing power of Improvised Explosive Devices IEDs staying alive takes a lot of training and time .  ||| 但是 随着 自制 爆炸 装置 日益 增长 的 力量 ， 保命 需要 大量 的 训练 和 时间 ．
Eddie Shrahmin is imbedded with American soldiers in northern Bavil province .  ||| 安尼施·拉曼 同 美国 士兵 一起 在 北部 巴贝尔省 ．
As the uh informants-  ||| 作为 一 个 ， 呃 ， 告密者 －－
Come here Strovell .  ||| 过来 ， 斯多贝尔 ．
listen up please .  ||| 请 听好 了 ．
Like the soldiers he commands Lieutenant Colonel Ross Brown suits up daily trying to rid his area of roadside bombs .  ||| 像 他 所 带 的 士兵 一样 ， 罗斯·布朗 中校 每天 穿戴 特种 服装 ， 试图 解除 他 区域 内 的 路边 炸弹 ．
Whenever you roll out of the gate and you  're out there operating you never know if you  're going to hit one of these or not . ||| 任何 时候 你 开车 出 了 大门 ， 并且 你 ， 并且 你 在 外面 那里 操作 ， 你 不 知道 你 是否 会 碰上 那 中间 的 一 个 ．
The first stop today is Route Tampa some of the worst stretch of highway in what is called the Triangle of Death .  ||| 今天 的 第一 站 是 塔姆帕路 段 ， 是 *T*-1 称做 死亡 三角 里 的 公路 延伸 段 里 最 糟糕 的 一 部分 ．
Salaam Alakum .  ||| 愿 主 赐 你 平安 ．
where these stall owners Brown told are aware of impending attacks .  ||| 布朗 听说 这些 货摊主 知道 *T*-1 即将 发生 的 袭击 ．
Did you know in advance that the IED was going to go off here?  ||| 你 是否 事前 知道 （ （ 在 这 附近 ） ） 那 自制 爆炸 装置 当时 要 爆炸 ？
/ .  ||| ＊ ＊ （ （ 不 ） ）
Tell him to look me in the eye .  ||| 告诉 他 看 着 我 的 眼睛 ．
/ .  ||| ＥＭＰＴＹ
tell me that again .  ||| 把 那 再 给 我 说 一 遍 ．
/ .  ||| ＥＭＰＴＹ
It is a fine line to walk routing out information without creating new enemies battling an insurgency that kills at will , that turns civilians into accomplices . ||| 挖出 信息 而 不 树立 新 的 敌人 ， 对抗 一 场 随意 杀戮 ， 全民 均 被 变成 同谋 的 叛乱 ， 这 得 万分小心 ．
I think they  're scared to death .  ||| 我 认为 他们 吓 得 要 死 ．
I think they see us as temporary and they got to live with those people forever .  ||| 我 认为 他们 把 我们 看做 临时 的 ， 而 他们 得 与 那些 人 永远 生活 在一起 ．
Finding friends locally seems the toughest part of Brown 's strategy .  ||| 在 当地 寻找 朋友 看起来 是 布朗 战略 中 最 艰难 的 部分 ．
but his next task proves just as difficult .  ||| 但是 他 的 下 个 任务 被 证实 是 同样 艰难 ．
Here the Lieutenant Colonel has stopped at one of the firm bases one of the areas that Iraqis are manning their own position . ||| 这里 中校 在 坚固 的 基地 之一 停下 了 ， 这 是 伊拉克人 自己 镇守 的 地方 之一 ．
The commander on duty emerges out of uniform .  ||| *T*-1 当职 的 指挥官 身着 便服 出现 了 ．
and the Lieutenant colonel struggles to find progress .  ||| 而且 中校 努力 寻找 进展 ．
they did n 't do too much work yesterday .  ||| 他们 工作 ， 昨天 他们 没 做 多少 工作 ．
They did n 't do too much work the day before .  ||| ＥＭＰＴＹ
They did n 't do too much work the day before .  ||| 前天 他们 没有 做 很多 工作 ．
They have n 't done too much work since they  've been here .  ||| 自从 他们 到 这里 后 他们 没有 做 很多 工作 ．
/ .  ||| 布朗 不 确定 这 支 部队 是否 可以 撑过 一 次 叛乱 袭击 ， 美国 军队 也 同样 不 能 确定 ． 每 个 士兵 用 他 自己 的 方式 来 对付 ．
Brown is unsure if this unit can survive an insurgent attack uncertainties shared by the US forces as well each soldier with his own way to cope . ||| 布朗 不 确定 这 支 部队 是否 可以 撑过 一 次 叛乱 袭击 ， 美国 军队 也 同样 不 能 确定 ． 每 个 士兵 用 他 自己 的 方式 来 对付 ．
Hey Morales you carry anything special with you on missions to help you out?  ||| 嘿 ， 默雷利斯 ， 你 出勤 时 身上 有 带 什么 特别 之 物 来 帮助 你 吗 ？
Well I carry my wedding ring a bracelet my wife sent me-  ||| 嗯 ， 我 带 了 我 的 结婚 戒指 ， 一 条 我 妻子 送给 我 的 手链 ．
I carry a Bible Psalms ninety-one .  ||| 我 带 了 本 圣经 ， 诗篇 九十二 ．
A picture of an angel an archangel .  ||| 一 张 天使 图片 ， 大 天使 ．
I carry this little packet my kid gave me .  ||| 我 带 了 这个 我 孩子 给 我 的 小 包 ．
See what my daughter-  ||| 看 我 女儿 ．．．．．．
Daddy I love you .  ||| 爸爸 ， 我 爱 你 ．
I miss you .  ||| 我 想念 你 ．
be safe .  ||| 祝 *PRO* 平安 ．
come home ASAP?  ||| 尽快 回家 ．
Is n 't that cool?  ||| 那 不 酷 吗 ？
All right let 's go .  ||| 好 吧 ， 我们 走 ．
Overhead helicopters are responding to an IED attack that moments ago killed Colonel William Wood the highest ranking US officer to die in combat in Iraq a personal friend of Brown 's an added personal reason why tomorrow he  'll be suiting up ||| 头顶 上空 ， 直升 飞机 正在 回应 几 分钟 之前 的 一 个 自制 爆炸 装置 袭击 ， 这 次 袭击 杀死 了 威廉姆·伍德 上校 ， 他 成 了 *T*-1 在 伊拉克 战争 中 死亡 的 最高 军衔 的 美国 军官 ．
Eddie Shrahmin CNN northern Bavil Province .  ||| 安尼施·拉曼 ， 美国 有线 电视 新闻网 ， 北巴贝尔省 ．
And we turn our attention now to London where a memorial service was held today for the fifty-two victims of the bomb attacks in the city 's public transport systems back in July . ||| 那么 现在 我们 将 我们 的 注意力 转向 伦敦 ， 这里 今天 为 七月份 在 城市 公共 运输 系统 的 炸弹 袭击 中 的 五十二 名 遇难者 举行 了 一 场 追悼会 ．
Queen Elizabeth and Prime Minister Tony Blair attended as did relatives to those who died and emergency workers who responded to the terrorist attacks . ||| *T*-1 出席 的 有 伊莉莎白 女王 和 托尼·布莱尔 总理 ， 那些 死者 的 亲属 ， 以及 *T*-2 应对 该 恐怖 袭击 的 急救 工作 人员 ．
Andrew Carey has the story of three firefighters who were first on the scene at one of the bombings .  ||| 安德鲁·凯里 有关于 *T*-1 最 先 到达 爆炸点 之一 的 三 个 消防队员 的 报道 ．
A major incident in central London-  ||| 这 是 一 个 在 伦敦 中部 重大 的 事件 ．
Four explosions ripping through the subway s--  ||| 四 次 爆炸 贯穿 整个 城市 地铁 ．
Chaos on services with some passengers trapped underground .  ||| 运行 混乱 且 有 一些 乘客 被困 地下 ．
It began as any other day you know just uh doing eh normal checks .  ||| 它 ％ ｐｗ 像 其他 任何 一 天 一样 开始 ， 你 知道 的 ， 就 是 ， 嗯 ， 做 ， 呃 ， 通常 检查 ．
At nine o 'clock we started our shift .  ||| 在 九点钟 的 时候 我们 ， 我们 ， 我们 开始 我们 的 班次 ．
And so the bells went .  ||| 那么 铃声 响 了 ．
It was about a minute past nine when we got the shout for uh smoke issuing in Allgate tube station .  ||| 大约 九点零一分 ， 我们 听到 喊叫 ， 因为 ， 嗯 ， 阿尔给特 地铁站 在 冒烟 ．
The explosion at Allgate was the first of the four bombs to go off on July the seventh at eight fifty in the morning .  ||| *T*-1 发生 在 阿尔给特 的 爆炸 是 *T*-2 在 *T*-3 七月 七日 发生 的 四 次 爆炸 里 最 早 的 ， 在 早晨 八点五十分 ．
But Paul Kelly Steve Sodbury and Mel Anderson of Shadwell Firestation 's blue watch had no idea what had happened as they got into the fire engine to answer the call . ||| 但是 查特威尔 消防站 蓝色 执勤班 的 保罗·凯利 、 史蒂夫·萨德伯里 和 梅尔·安德森 在 他们 应答 呼叫 进入 消防车 的 时候 ， 对于 *T*-2 发生 的 事情 全然 不 知 ．
On the arrival at Allgate we saw dozens of casualties outside the front sitting down .  ||| 在 到达 阿尔给特 后 ， 我们 看到 数十 个 伤员 在 正门 外 ， 坐在 地上 而 ， 而且 看上去 很 严重 ， 我 ， 一刹间 我 想 这 一定 是 ， 像 训练 什么 的 ．
and it looked so serious that for one second I thought this must be like a training exercise .  ||| 在 到达 阿尔给特 后 ， 我们 看到 数十 个 伤员 在 正门 外 ， 坐在 地上 而 ， 而且 看上去 很 严重 ， 我 ， 一刹间 我 想 这 一定 是 ， 像 训练 什么 的 ．
These people had flesh injuries .  ||| 这些 人 有 皮肉 损伤 ．
but they also had psychological injuries .  ||| 但是 他们 也 有 精神 上 的 损伤 ．
They just needed reassurance .  ||| 他们 只是 需要 抚慰 ．
They just needed reassurance because a lot of them were scared .  ||| 他们 只是 需要 抚慰 ， 因为 他们 中 的 许多 人 害怕 ．
It always happens to someone else on the television a terrorist incident .  ||| 一 场 恐怖 事件 ， 这 一直 是 *T*-1 发生 在 电视 上 的 别人 身上 的 事 ．
As medical teams arrived at the scene Steve Paul and two other firefighters went into the station .  ||| 当 医疗 小组 抵达 现场 后 ， 史蒂夫 、 保罗 和 其他 两 个 消防队员 进入 了 地铁站 ．
This scene of walking down the platform and down the tracks with lines of injured people walking past you out the other way is- ||| 这个 *T*-1 向下 走 的 镜头 ， 走下 站台 ， 走下 轨道 ， 几 排 *T*-2 受伤 的 人们 向 反 方向 地 走过 你 身旁 ． ．．．．．
I  'll remember it forever I think .  ||| 我 想 我 会 永远 记住 它 的 ．
By the time they reached the second carriage they knew they were dealing with a bomb explosion .  ||| 到达 第二 节 车厢 时 ， 他们 知道 了 他们 正在 处理 一 次 炸弹 爆炸 事件 ．
Carnage .  ||| 大 屠杀 ．
A man sitting down next door he had half his leg .  ||| 一 位 男子 坐在 隔壁 地上 ， 他 只 有 半 条 腿 ．
um a person lying down .  ||| 有 一 ， 嗯 ， 我 ， 一 个 人 躺在 地上 ．
there was like a half a torso in front of the carriage as you go in .  ||| 当 你 进入 时 ， 在 车厢 前面 有 *T*-1 像 半 个 躯干 的 东西 ．
It sounds very harsh to say now .  ||| 现在 讲 起来 ， 听上去 非常 刺耳 ．
but when you  're down there and you  're dealing with it it kind of just happens .  ||| 但是 ， 当 你 在 那 下面 并且 你 正 ， 你 正在 处理 它 的 时候 ， 它 好像 就 是 那样 发生 了 ．
You go into autopilot .  ||| 你 处于 机械 状态 ．
and you look .  ||| 那么 你 ， 你 看 一下 ．
and you think I ca n 't help that person .  ||| 然后 你 想 ， 我 帮 不 了 那个 人 ．
let 's move on to the next one .  ||| 让 我们 继续 下 一 个 ．
Eight people including the bomber died at Allgate .  ||| 八 个 人 包括 爆炸手 在 阿尔给特 死 了 ．
one hundred and twenty were injured .  ||| 一百二十 人 受伤 ．
At the end of the day back home with their loved ones a time for the firefighters to reflect and some mixed emotions .  ||| 那 天 结束 后 回到 家中 和 他们 亲人 在一起 ， 消防 队员 有 时间 来 回忆 ， 百感交集 ．
To them it was their happiness to see me walking through the door .  ||| 对于 他们 ， 看到 我 走进 那 扇 门 就 是 他们 的 幸福 ．
but I knew that somewhere someone 's daughter was n 't coming home , their father was n 't coming home .  ||| 但是 我 知道 某些 地方 ， 某个 人 的 女儿 没有 回家 ， 他们 的 父亲 没有 回家 ．
Watching it on the news is completely different to looking in the eyes of a wounded person .  ||| 在 新闻 里 看 这 件 事情 完全 不同于 正视 一 个 受伤人 的 眼睛 ．
As a fire brigade you  're there to rescue them .  ||| 作为 一 个 消防 小组 ， 你 去 那里 是 去 救助 他们 的 ．
so it  'll always be a sense of regret as we did as much as we could but there was still a human cost and there 's nothing that we  'll ever be able to do about it . ||| 所以 ， 当 我们 做 了 我们 尽可能 做 的 ， 却 仍旧 有 人员 的 代价 ， 而且 我们 对此 完全 无能为力 ， 总是 会 感到 遗憾 ．
Andrew Carey CNN London .  ||| 安德鲁·凯里 ， 美国 有线 电视 新闻网 ， 伦敦 ．
A producer from our London Bureau .  ||| 一 个 *T*-1 来自 我们 伦敦 分部 的 制片人 ．
Still to come the ups and downs of Martha Stewart and the British are coming ! The British are coming !  ||| *T*-1 接 下去 的 是 玛莎·斯图尔特 的 起起落落 ， 并且 英国人 来 啦 ． 英国人 来 啦 ． 不 ， 等 一下 ．
No wait .  ||| *T*-1 接 下去 的 是 玛莎·斯图尔特 的 起起落落 ， 并且 英国人 来 啦 ． 英国人 来 啦 ． 不 ， 等 一下 ．
are n 't they already here?  ||| 他们 不 是 已经 在 这里 了 吗 ？
But does anyone really care?  ||| 但是 有 人 真的 在乎 吗 ？
And now we  're going to take a look at the trials and tribulations of Martha Stewart .  ||| 那么 我们 现在 来 看 一下 玛莎·斯图尔特 的 考验 和 苦难 ．
You might have thought serving time in prison was tough .  ||| 你 可能 认为 在 监狱 内 服役 非常 艰苦 ．
As it turns out , being on the outside might be even tougher .  ||| 而 事实上 ， 在 外面 可能 更加 艰苦 ．
It seems like just yesterday Martha Stewart was sprung from prison and poised for her comeback .  ||| 这 看起来 就 像 昨天 ， 玛莎·斯图尔特 突然 从 监狱 中 出来 ， 并且 为 她 的 复出 做好 了 架势 ．
This is a country where we believe in second acts , we believe in redemption , we believe in confessional stories , we believe in the comeback , we  've- ||| 在 这个 国家 里 ， 我们 相信 第二 幕 ， 我们 相信 弥补 ， 我们 相信 忏悔 的 故事 ， 我们 相信 东山再起 ， 我们 已经 －－
Five months behind bars had n 't dimmed Martha 's image .  ||| *pro* 在 监狱 中 的 五 个 月 并没有 使 玛莎 的 形象 有所 暗淡 ．
If anything it was soaring .  ||| 如果 真 有 什么 ， 那 形象 反而 上升 ．
Along with her company stock it doubled during that time .  ||| 而 她 的 公司 股份 ， 在 那 段 时间 翻 了 一 倍 ．
Martha once again took the helm of her company and her magazine .  ||| 玛莎 又 一 次 掌管 了 她 的 公司 和 她 的 杂志 ．
She also landed a starring role in the spinoff of one of TV 's hottest reality shows The Apprentice .  ||| 她 也 在 *T*-1 电视 中 最 火 的 真人秀 分集 ＂ 学徒 ＂ 中 拿到 了 一 个 主角 角色 ．
Martha the woman everyone loves to hate was loved .  ||| 玛莎 ， 一 个 所有人 喜欢 去 恨 的 女人 ， 曾 受 人 爱 ．
It 's really wonderful to be back .  ||| 回来 真 是 太 好 了 ．
I  've missed you as you can imagine .  ||| 我 想念 你 ， 就 像 你 想像 的 那样 ．
But what a difference a TV show makes especialy when that show is a flop .  ||| 但是 电视 节目 有 什么 决定性 的 影响 吗 ？ 尤其是 当 那个 电视 节目 是 个 失败 ．
I 'm looking for the apprentice .  ||| 我 在 寻找 学徒 ．
The Apprentice Martha Stewart debuted in September .  ||| ＂ 学徒 ： 玛莎·斯图尔特 ＂ 在 九月 底 首次 上演 ．
Her ratings tanked .  ||| 她 的 评分 急剧 下降 ．
and her stock followed suit plunging about forty-seven percent since her release from prison in March .  ||| 而 她 的 股票 也 是 如此 ， 自 三月份 她 出狱 后 下跌 了 大约 百分之四十七 ．
Once again Martha Stewart is persona non grata .  ||| 又 一 次 ， 玛莎·斯图尔特 是 一 个 *T*-1 不 受 欢迎 的 人 ．
Even her friend and fellow Apprentice star Donald Trump made it clear that her show was not a good thing .  ||| 甚至 她 的 朋友 和 *T*-1 同 是 ＂ 学徒 ＂ 明星 的 唐纳德·特朗普 也 明 说 她 的 节目 不 行 ．
He had this to say in a recent radio interview .  ||| 他 在 最近 一 个 电台 采访 时 这么 说 ：
I think there was confusion between Martha 's Apprentice and mine .  ||| 我 认为 在 玛莎 的 ＂ 学徒 ＂ 和 我 的 之间 有点 混乱 ．
and mine continues to do well .  ||| 我 的 一直 做 得 很 好 ．
and the other has struggled very severely .  ||| 而 另 一 个 则 非常 艰难 地 挣扎 ．
I think it probably hurt mine .  ||| 我 认为 它 可能 会 损害 我 的 ．
and I sort of predicted that it would .  ||| 而且 我 有点 预言 它 会 这样 ．
You  're fired .  ||| 你 被 解雇 了 ．
Ouch smackdown from the Donald .  ||| 哎唷 ， 被 唐纳德 打 了 下来 ．
Donald?  ||| 唐纳德 ？
Martha Stewart punched back in a recent Fortune magazine interview saying she was actually told that she would be firing the Donald . ||| 玛莎·斯图尔特 在 最近 的 一 次 财富 杂志 采访 上 做出 了 回击 ， 声称 她 实际上 被 告知 她 将 解雇 唐纳德 ．
Is the old Martha back again?  ||| 老 玛莎 又 回来 了 吗 ？
She has a track record of being associated unfortunately with the B word and not a little B but a capital B .  ||| 她 不幸 有 与 Ｂ 字 联系 在一起 的 纪录 ， 不 是 小写 的 Ｂ ， 但 是 一 个 大写 的 Ｂ ．
Can the comeback queen come back again?  ||| 复出 女王 会 再 回来 吗 ？
I think she can be saved .  ||| 我 认为 她 可以 获救 ．
Anybody can be saved .  ||| 任何 人 都 可以 获救 ．
Any organization can be saved .  ||| 任何 机构 都 可以 获救 ．
but it takes a lot of hard work .  ||| 但是 这 需要 大量 的 艰苦 工作 ．
Is n 't that one of the reasons for our infatuation with Martha?  ||| 这 难道 不 是 我们 迷恋 玛莎 的 原因 之一 吗 ？
She 's the perennial story of celebrity redemption .  ||| 她 永远 演绎 着 名人 赎救 的 故事 ．
She said this to Fortune magazine I have learned that I really can not be destroyed .  ||| 她 对 财富 杂志 说 了 这 话 ： 我 现在 知道 了 我 确实 不 可 摧毁 ．
Apparently Martha Stewart is betting on her own comeback as well .  ||| 很 明显 ， 玛莎·斯图尔特 也 在 她 自己 的 复出 上 压 了 赌注 ．
We  'll see .  ||| 我们 到时 看 ．
Still to come on News Night the prince and his brand new wife making their first trip to the US since their marriage .  ||| 接下来 新闻 之 夜 的 内容 是 ， 王子 和 他 的 全 新 太太 开始 了 他们 婚后 的 首 次 美国 之 旅 ．
This time it 's not exactly a fairy tale .  ||| 这 次 它 不 完全 是 一 个 童话 故事 ．
This week Americans are getting a rare chance to treat royalty well like royalty .  ||| 这个 星期 美国人 有 一 次 难得 的 机会 正式 地 款待 ， 嗯 ， 真正 的 皇室 ．
Prince Charles and his new wife Camilla have jumped across the pond and are touring the United States making their first stop today in New York . ||| 查尔斯 王子 和 他 的 新 妻子 卡米拉 已经 横跨 北大西洋 ， 并且 今天 正 在 纽约 进行 他们 周游 美国 的 第一 站 ．
It 's Charles  ' first opportunity to showcase his new wife .  ||| 这 是 查尔斯 王子 第一 次 展示 他 新 妻子 的 机会 ．
but few Americans seem to care .  ||| 但是 似乎 没 几 个 美国人 把 它 当 回 事 ．
Here 's Jeanie Mowth .  ||| 这 是 珍妮·莫斯 ．
What a difference two decades make .  ||| 二十 年 的 差别 真 大 ．
Charles and Diana visited a JC Penney 's on the prince 's last official US tour .  ||| 在 王子 的 上 次 官方 访问 美国 时 ， 查尔斯 和 戴安娜 参观 了 杰西潘尼 ．
Twenty years later here 's the prince with his new wife attending a party at the Museum of Modern Art along with Yoko Ono Diane Sawyer Henry Kissinger Donald Trump Joan Collins and even Sting . ||| 二十 年 后 ， 王子 和 他 的 新 妻子 在 这里 出席 一 个 在 现代 美术馆 的 聚会 ， *T*-1 同时 参加 的 有 小野洋子 、 黛安·索耶 、 亨利·基辛格 、 唐纳德·特朗普 、 琼·柯琳斯 以及 甚至 斯汀
But it still stings some Diana fans to see those old shots of glamorous Princess Di dancing with John Travolta at the White House . ||| 但是 一些 戴安娜迷们 看到 美丽 迷人 的 戴妃 与 约翰·特拉沃尔塔 在 白宫 共舞 的 那些 老 镜头 时 仍 会 伤感 ．
But when it comes to Camilla gossip columnists can get pretty catty .  ||| 然而 提到 卡米拉 ， 漫谈 专栏 作家们 会 变得 相当 恶毒 ．
We  're all welcoming the prince and the duchess or mistress of whatever she is this week .  ||| 我们 大家 在 欢迎 王子 和 公爵 夫人 或 情妇 ， 或 管 她 这个 星期 算 什么 ．
A lone protestor parked herself outside the UN where Charles would later visit .  ||| 一 个 单独 的 抗议者 停车 守 在 联合国 外面 ， 而 那 是 查尔斯 晚些时候 要 参观 的 地方 ．
